frame_number,landmark_id,x_pixel,y_pixel,z_normalized,visibility
332,14,1315,449,0.2966,0.3306
332,15,1309,528,-0.2389,0.8069
332,16,1264,542,0.2705,0.282
332,17,1289,546,-0.2607,0.7361
332,18,1239,549,0.2813,0.2749
332,19,1274,532,-0.2486,0.7302
332,20,1235,537,0.2566,0.2784
332,21,1283,529,-0.2309,0.7098
332,22,1246,540,0.2591,0.2677
332,23,1381,641,-0.1115,0.9999
332,24,1389,644,0.1115,0.9995
332,25,1196,877,-0.2004,0.9939
332,26,1456,922,0.0749,0.8944
332,27,1453,859,-0.0178,0.9888
332,28,1599,1171,0.0736,0.9616
332,29,1477,833,0.0059,0.9778
332,30,1653,1205,0.0689,0.9619
332,31,1509,945,0.0531,0.9885
332,32,1530,1242,0.0469,0.9673
333,0,1218,185,0.0042,1.0
333,1,1234,160,-0.0101,0.9999
333,2,1238,160,-0.0101,0.9999
333,3,1242,159,-0.0101,0.9999
333,4,1230,160,0.0212,0.9999
333,5,1232,159,0.0212,0.9999
333,6,1235,158,0.0212,1.0
333,7,1275,170,-0.0369,1.0
333,8,1266,169,0.1024,0.9999
333,9,1233,207,-0.0047,0.9999
333,10,1229,208,0.0356,0.9998
333,11,1337,282,-0.1272,0.9999
333,12,1294,310,0.205,0.9999
333,13,1439,378,-0.2503,0.9864
333,14,1307,456,0.3061,0.3129
333,15,1348,505,-0.311,0.826
333,16,1211,469,0.3109,0.3318
333,17,1326,535,-0.3362,0.7619
333,18,1182,463,0.3204,0.3275
333,19,1310,518,-0.331,0.7566
333,20,1184,451,0.3052,0.332
333,21,1313,525,-0.3064,0.7378
333,22,1197,453,0.3043,0.3188
333,23,1379,623,-0.107,0.9999
333,24,1385,633,0.1068,0.9996
333,25,1155,820,-0.1398,0.9941
333,26,1486,909,0.0665,0.8992
333,27,1399,937,0.0177,0.9893
333,28,1674,1159,0.0574,0.9646
333,29,1441,935,0.0358,0.9783
333,30,1729,1184,0.0538,0.964
333,31,1385,1090,0.0539,0.9889
333,32,1634,1230,0.0314,0.9692
334,0,1220,175,0.0006,1.0
334,1,1236,149,-0.0136,0.9999
334,2,1240,149,-0.0136,0.9999
334,3,1245,148,-0.0136,1.0
334,4,1232,149,0.0183,1.0
334,5,1234,148,0.0183,0.9999
334,6,1236,147,0.0184,1.0
334,7,1278,158,-0.0394,1.0
334,8,1268,158,0.1009,0.9999
334,9,1236,199,-0.0074,0.9999
334,10,1231,200,0.0334,0.9998
334,11,1350,273,-0.1225,0.9999
334,12,1296,303,0.2065,0.9999
334,13,1459,349,-0.2719,0.9877
334,14,1296,432,0.2955,0.3081
334,15,1362,459,-0.3498,0.8433
334,16,1213,414,0.2889,0.3859
334,17,1335,488,-0.3753,0.7853
334,18,1192,402,0.2964,0.3812
334,19,1321,476,-0.3672,0.7805
334,20,1195,398,0.2913,0.3853
334,21,1326,470,-0.344,0.7632
334,22,1204,401,0.2862,0.3706
334,23,1370,613,-0.1039,0.9999
334,24,1383,626,0.1037,0.9996
334,25,1145,793,-0.1294,0.9943
334,26,1529,885,0.0259,0.9036
334,27,1328,1019,-0.0327,0.9899
334,28,1717,1093,-0.0096,0.9672
334,29,1376,1045,-0.0232,0.9793
334,30,1750,1112,-0.016,0.966
334,31,1263,1152,-0.0245,0.9892
334,32,1719,1221,-0.0475,0.9707
335,0,1222,160,-0.0146,1.0
335,1,1237,134,-0.0305,1.0
335,2,1241,134,-0.0305,0.9999
335,3,1246,133,-0.0305,1.0
335,4,1233,134,0.005,1.0
335,5,1235,134,0.005,0.9999
335,6,1237,133,0.0052,1.0
335,7,1279,143,-0.0608,1.0
335,8,1269,144,0.099,0.9999
335,9,1237,184,-0.0241,0.9999
335,10,1232,185,0.0215,0.9999
335,11,1350,260,-0.1491,1.0
335,12,1298,289,0.2171,0.9999
335,13,1478,333,-0.3068,0.9889
335,14,1311,430,0.3217,0.2943
335,15,1369,437,-0.3742,0.8588
335,16,1228,406,0.3323,0.4221
335,17,1341,459,-0.4003,0.8064
335,18,1205,391,0.3444,0.4186
335,19,1326,444,-0.3883,0.802
335,20,1207,382,0.3412,0.4225
335,21,1333,437,-0.3665,0.7859
335,22,1217,386,0.3298,0.4057
335,23,1364,610,-0.1186,0.9999
335,24,1375,622,0.1185,0.9996
335,25,1148,802,-0.1555,0.9941
335,26,1509,871,0.0636,0.9088
335,27,1229,1108,-0.146,0.9907
335,28,1766,984,0.0243,0.9698
335,29,1270,1153,-0.1464,0.9807
335,30,1809,980,0.0182,0.9687
335,31,1096,1182,-0.1898,0.99
335,32,1812,1126,-0.009,0.9729
336,0,1222,152,-0.0701,1.0
336,1,1237,126,-0.0864,1.0
336,2,1241,125,-0.0864,1.0
336,3,1246,125,-0.0864,1.0
336,4,1233,125,-0.052,1.0
336,5,1235,125,-0.052,1.0
336,6,1237,124,-0.0519,1.0
336,7,1278,135,-0.1154,1.0
336,8,1269,136,0.0368,0.9999
336,9,1237,175,-0.0783,0.9999
336,10,1231,176,-0.0343,0.9999
336,11,1348,255,-0.1823,1.0
336,12,1291,286,0.1599,0.9999
336,13,1486,336,-0.3059,0.99
336,14,1308,440,0.1867,0.2825
336,15,1364,431,-0.3564,0.8727
336,16,1223,423,0.0895,0.4349
336,17,1335,454,-0.3854,0.8252
336,18,1202,414,0.0832,0.4365
336,19,1320,436,-0.3708,0.8211
336,20,1204,400,0.0753,0.4403
336,21,1326,428,-0.347,0.8061
336,22,1215,402,0.0819,0.4224
336,23,1362,612,-0.1164,0.9999
336,24,1365,624,0.1163,0.9996
336,25,1174,819,-0.1406,0.9929
336,26,1487,871,0.0964,0.9055
336,27,1178,1141,-0.1267,0.9912
336,28,1762,904,0.0491,0.9706
336,29,1205,1191,-0.1281,0.9818
336,30,1800,874,0.032,0.9704
336,31,1027,1186,-0.1812,0.9902
336,32,1854,996,0.0215,0.9729
337,0,1222,153,-0.1227,1.0
337,1,1237,126,-0.1386,1.0
337,2,1241,126,-0.1386,1.0
337,3,1246,125,-0.1386,1.0
337,4,1233,126,-0.1061,1.0
337,5,1235,125,-0.1062,1.0
337,6,1237,124,-0.1061,1.0
337,7,1278,134,-0.1598,1.0
337,8,1268,135,-0.0173,0.9999
337,9,1237,176,-0.1276,0.9999
337,10,1231,177,-0.0862,0.9999
337,11,1349,256,-0.2179,1.0
337,12,1287,286,0.1102,0.9998
337,13,1483,348,-0.3422,0.9909
337,14,1323,440,0.1473,0.2667
337,15,1364,439,-0.3967,0.8852
337,16,1226,435,0.0724,0.4294
337,17,1333,460,-0.4287,0.8419
337,18,1205,434,0.0684,0.4402
337,19,1315,444,-0.4163,0.8382
337,20,1209,423,0.0582,0.4442
337,21,1323,437,-0.3889,0.8241
337,22,1219,423,0.0645,0.4273
337,23,1360,637,-0.1143,0.9999
337,24,1363,634,0.1142,0.9996
337,25,1196,850,-0.1092,0.9919
337,26,1476,878,0.1031,0.9025
337,27,1162,1163,-0.0932,0.9917
337,28,1747,851,0.0687,0.9713
337,29,1187,1212,-0.0893,0.9829
337,30,1779,818,0.0649,0.9721
337,31,1015,1191,-0.1402,0.9903
337,32,1840,925,0.0442,0.9731
338,0,1220,164,-0.0976,1.0
338,1,1234,134,-0.1029,1.0
338,2,1239,134,-0.1029,1.0
338,3,1244,132,-0.1029,1.0
338,4,1230,134,-0.098,1.0
338,5,1232,133,-0.0984,1.0
338,6,1234,132,-0.0987,1.0
338,7,1278,140,-0.1136,1.0
338,8,1265,139,0.0165,0.9999
338,9,1237,186,-0.0862,0.9999
338,10,1230,187,-0.0777,0.9999
338,11,1348,275,-0.1862,1.0
338,12,1292,294,0.1561,0.9998
338,13,1460,403,-0.2498,0.9917
338,14,1324,448,0.1932,0.2446
338,15,1313,496,-0.185,0.8959
338,16,1241,501,0.0944,0.393
338,17,1277,524,-0.2063,0.8559
338,18,1218,518,0.0841,0.4058
338,19,1266,505,-0.1926,0.8523
338,20,1221,505,0.0649,0.4096
338,21,1277,495,-0.1732,0.8382
338,22,1230,500,0.0809,0.3949
338,23,1362,643,-0.1155,0.9999
338,24,1363,639,0.1156,0.9994
338,25,1210,884,-0.1109,0.9915
338,26,1469,896,0.1655,0.885
338,27,1248,1199,-0.1418,0.9921
338,28,1671,795,0.2686,0.9602
338,29,1283,1240,-0.1465,0.983
338,30,1719,756,0.2804,0.9705
338,31,1124,1238,-0.2193,0.9904
338,32,1754,850,0.2823,0.967
339,0,1218,170,-0.0566,1.0
339,1,1232,141,-0.0724,1.0
339,2,1237,140,-0.0724,1.0
339,3,1243,138,-0.0724,1.0
339,4,1228,140,-0.0456,1.0
339,5,1229,139,-0.0457,1.0
339,6,1231,138,-0.0458,1.0
339,7,1277,144,-0.1105,1.0
339,8,1262,143,0.0405,0.9999
339,9,1236,192,-0.0637,0.9999
339,10,1230,192,-0.0285,0.9999
339,11,1347,281,-0.1903,1.0
339,12,1294,298,0.1623,0.9998
339,13,1453,416,-0.2484,0.9923
339,14,1324,452,0.1833,0.2246
339,15,1298,507,-0.1908,0.9053
339,16,1248,516,0.0712,0.3594
339,17,1264,535,-0.2121,0.8683
339,18,1226,531,0.0601,0.3738
339,19,1253,517,-0.1977,0.8647
339,20,1226,521,0.0411,0.3773
339,21,1264,508,-0.1791,0.8504
339,22,1236,516,0.0574,0.3646
339,23,1364,648,-0.1167,0.9999
339,24,1363,644,0.1169,0.9993
339,25,1222,893,-0.1246,0.9911
339,26,1466,903,0.1742,0.8682
339,27,1259,1201,-0.1468,0.9925
339,28,1648,792,0.2742,0.951
339,29,1296,1241,-0.1514,0.983
339,30,1693,753,0.2854,0.9696
339,31,1133,1244,-0.2242,0.9904
339,32,1745,846,0.2853,0.962
340,0,1217,188,-0.0466,0.9999
340,1,1231,162,-0.0665,0.9999
340,2,1236,161,-0.0665,0.9999
340,3,1241,160,-0.0664,1.0
340,4,1228,161,-0.0304,0.9999
340,5,1229,159,-0.0303,0.9999
340,6,1231,158,-0.0305,0.9999
340,7,1274,166,-0.1042,1.0
340,8,1264,165,0.0656,0.9999
340,9,1234,208,-0.0602,0.9999
340,10,1230,208,-0.007,0.9998
340,11,1338,308,-0.1947,1.0
340,12,1321,315,0.1866,0.9998
340,13,1371,482,-0.2843,0.9925
340,14,1409,495,0.231,0.2074
340,15,1207,521,-0.259,0.9115
340,16,1428,630,0.1829,0.333
340,17,1165,524,-0.2806,0.8764
340,18,1438,668,0.1933,0.3487
340,19,1169,507,-0.2554,0.873
340,20,1428,665,0.1659,0.3519
340,21,1185,504,-0.2453,0.856
340,22,1421,653,0.1688,0.3398
340,23,1383,676,-0.124,0.9999
340,24,1381,679,0.1241,0.9993
340,25,1304,910,-0.1463,0.9905
340,26,1289,906,0.1015,0.86
340,27,1500,1084,-0.066,0.9923
340,28,1497,990,0.2042,0.9485
340,29,1549,1074,-0.0572,0.9819
340,30,1545,985,0.2048,0.968
340,31,1436,1197,-0.0932,0.9907
340,32,1492,1091,0.191,0.9613
341,0,1216,186,-0.0497,1.0
341,1,1231,161,-0.0753,1.0
341,2,1235,160,-0.0754,0.9999
341,3,1240,160,-0.0754,1.0
341,4,1228,160,-0.0384,0.9999
341,5,1229,159,-0.0384,0.9999
341,6,1232,157,-0.0384,0.9999
341,7,1272,170,-0.1349,1.0
341,8,1265,167,0.031,0.9999
341,9,1232,208,-0.068,0.9999
341,10,1229,207,-0.0194,0.9998
341,11,1319,312,-0.2171,1.0
341,12,1344,315,0.1471,0.9998
341,13,1334,490,-0.2121,0.9915
341,14,1455,481,0.2263,0.1982
341,15,1196,516,-0.069,0.9163
341,16,1409,567,0.1985,0.3159
341,17,1153,487,-0.0787,0.8825
341,18,1439,586,0.2003,0.335
341,19,1165,466,-0.0683,0.8793
341,20,1429,584,0.1787,0.3386
341,21,1181,470,-0.0587,0.8603
341,22,1399,575,0.1868,0.326
341,23,1389,689,-0.1215,0.9999
341,24,1381,681,0.1216,0.9992
341,25,1426,942,-0.1033,0.991
341,26,1205,858,0.1408,0.8631
341,27,1604,1161,-0.0284,0.993
341,28,1449,906,0.3205,0.9432
341,29,1654,1183,-0.0217,0.9831
341,30,1489,887,0.3374,0.9637
341,31,1518,1239,-0.0813,0.9915
341,32,1475,1010,0.3501,0.9593
342,0,1222,175,-0.0463,1.0
342,1,1236,152,-0.0668,1.0
342,2,1239,153,-0.0668,1.0
342,3,1242,153,-0.0669,1.0
342,4,1236,150,-0.0314,0.9999
342,5,1239,149,-0.0314,0.9999
342,6,1243,147,-0.0314,1.0
342,7,1272,166,-0.1203,1.0
342,8,1276,162,0.0271,0.9999
342,9,1235,201,-0.0598,0.9999
342,10,1233,199,-0.0138,0.9998
342,11,1301,308,-0.2006,1.0
342,12,1364,314,0.1216,0.9998
342,13,1305,473,-0.157,0.9911
342,14,1484,444,0.1743,0.232
342,15,1191,444,0.0295,0.9143
342,16,1416,555,0.1618,0.3247
342,17,1158,431,0.0298,0.8749
342,18,1412,560,0.1614,0.3375
342,19,1171,410,0.0411,0.8714
342,20,1399,554,0.1424,0.3413
342,21,1184,413,0.0405,0.8494
342,22,1396,548,0.1518,0.327
342,23,1382,685,-0.1079,0.9999
342,24,1380,680,0.1078,0.9993
342,25,1522,922,-0.0964,0.9918
342,26,1175,811,0.1346,0.8756
342,27,1687,1132,-0.0353,0.9936
342,28,1393,912,0.2727,0.9476
342,29,1735,1153,-0.0299,0.9841
342,30,1434,906,0.2853,0.9644
342,31,1664,1242,-0.0904,0.9922
342,32,1392,1069,0.287,0.9621
343,0,1223,161,0.0182,1.0
343,1,1237,137,-0.0083,1.0
343,2,1240,138,-0.0083,0.9999
343,3,1243,138,-0.0083,1.0
343,4,1238,135,0.025,1.0
343,5,1241,134,0.025,0.9999
343,6,1245,133,0.025,1.0
343,7,1272,152,-0.0825,1.0
343,8,1279,149,0.0684,0.9999
343,9,1237,188,-0.0047,0.9999
343,10,1236,186,0.0389,0.9998
343,11,1295,289,-0.1871,1.0
343,12,1369,300,0.1417,0.9998
343,13,1282,461,-0.128,0.9913
343,14,1492,405,0.214,0.2541
343,15,1198,411,0.0855,0.9093
343,16,1418,536,0.2099,0.3219
343,17,1171,401,0.0915,0.8636
343,18,1414,550,0.2134,0.3306
343,19,1182,384,0.0998,0.8598
343,20,1398,542,0.1927,0.3344
343,21,1193,387,0.0968,0.8357
343,22,1395,538,0.1996,0.3201
343,23,1371,658,-0.1124,0.9999
343,24,1379,663,0.1122,0.9993
343,25,1542,899,-0.1622,0.9926
343,26,1180,806,0.1602,0.8849
343,27,1738,1085,-0.1535,0.9942
343,28,1317,994,0.264,0.9518
343,29,1790,1089,-0.151,0.9853
343,30,1366,1025,0.2713,0.966
343,31,1750,1218,-0.2139,0.9929
343,32,1258,1122,0.2621,0.9647
344,0,1224,151,0.0655,1.0
344,1,1238,127,0.0383,1.0
344,2,1240,127,0.0382,0.9999
344,3,1243,127,0.0382,1.0
344,4,1239,125,0.0688,0.9999
344,5,1242,124,0.0688,0.9999
344,6,1246,123,0.0688,1.0
344,7,1273,140,-0.0373,1.0
344,8,1281,138,0.1031,0.9999
344,9,1238,178,0.0423,0.9999
344,10,1238,176,0.0824,0.9998
344,11,1293,272,-0.1379,1.0
344,12,1375,289,0.1694,0.9998
344,13,1270,446,-0.1055,0.9913
344,14,1506,388,0.2458,0.2721
344,15,1214,404,0.0706,0.8969
344,16,1412,512,0.2591,0.3132
344,17,1189,396,0.078,0.8417
344,18,1404,532,0.2683,0.318
344,19,1193,382,0.0881,0.8364
344,20,1389,528,0.2476,0.3218
344,21,1204,386,0.0819,0.8104
344,22,1388,522,0.2495,0.308
344,23,1357,648,-0.1115,0.9999
344,24,1379,651,0.1113,0.9994
344,25,1546,884,-0.1628,0.9931
344,26,1172,806,0.1325,0.8918
344,27,1789,997,-0.137,0.9946
344,28,1241,1075,0.1695,0.9556
344,29,1838,976,-0.1312,0.986
344,30,1287,1117,0.1701,0.9675
344,31,1820,1140,-0.1679,0.9933
344,32,1142,1168,0.1464,0.9663
345,0,1225,145,0.0576,1.0
345,1,1238,120,0.0337,1.0
345,2,1240,120,0.0337,0.9999
345,3,1243,120,0.0337,1.0
345,4,1239,119,0.0574,1.0
345,5,1243,118,0.0574,0.9999
345,6,1246,118,0.0574,1.0
345,7,1273,134,-0.0293,1.0
345,8,1281,132,0.0849,0.9999
345,9,1238,170,0.0392,0.9999
345,10,1237,168,0.0701,0.9998
345,11,1287,265,-0.1079,0.9999
345,12,1373,281,0.1308,0.9998
345,13,1265,445,-0.0264,0.9904
345,14,1505,382,0.1656,0.3191
345,15,1223,412,0.2044,0.8506
345,16,1406,498,0.167,0.3043
345,17,1190,404,0.2222,0.7835
345,18,1396,517,0.1729,0.3022
345,19,1204,393,0.2298,0.7776
345,20,1381,511,0.1569,0.3055
345,21,1213,396,0.2151,0.7542
345,22,1381,506,0.1594,0.2927
345,23,1357,644,-0.1015,0.9999
345,24,1369,646,0.1012,0.9995
345,25,1520,879,-0.1598,0.993
345,26,1198,816,0.131,0.8949
345,27,1802,893,-0.1256,0.994
345,28,1167,1123,0.1577,0.9589
345,29,1851,860,-0.1242,0.9855
345,30,1189,1177,0.1578,0.9686
345,31,1878,981,-0.1072,0.9927
345,32,1034,1170,0.1366,0.9675
346,0,1224,147,0.0581,1.0
346,1,1238,122,0.0336,0.9999
346,2,1240,122,0.0336,0.9999
346,3,1243,122,0.0336,0.9999
346,4,1239,120,0.0568,1.0
346,5,1242,119,0.0568,0.9999
346,6,1246,119,0.0568,1.0
346,7,1272,135,-0.0315,1.0
346,8,1280,133,0.079,0.9999
346,9,1238,172,0.0391,0.9999
346,10,1237,170,0.0697,0.9998
346,11,1279,265,-0.1096,0.9999
346,12,1379,282,0.1315,0.9998
346,13,1267,442,-0.0249,0.9889
346,14,1499,393,0.1651,0.3659
346,15,1226,420,0.2122,0.8065
346,16,1400,498,0.1651,0.2985
346,17,1197,418,0.2263,0.7286
346,18,1388,516,0.1736,0.2897
346,19,1207,404,0.2383,0.7221
346,20,1375,511,0.1535,0.2922
346,21,1216,407,0.224,0.7011
346,22,1376,506,0.1558,0.281
346,23,1358,645,-0.1008,0.9998
346,24,1368,647,0.1006,0.9995
346,25,1496,880,-0.123,0.9929
346,26,1221,854,0.1454,0.9003
346,27,1770,830,-0.0234,0.9929
346,28,1154,1143,0.1752,0.9626
346,29,1802,785,-0.011,0.9848
346,30,1172,1191,0.1775,0.9707
346,31,1863,889,0.0042,0.9912
346,32,1010,1178,0.1601,0.9697
347,0,1224,148,0.0367,1.0
347,1,1238,123,0.0131,0.9999
347,2,1240,123,0.0131,0.9999
347,3,1243,123,0.0131,0.9999
347,4,1239,122,0.0399,1.0
347,5,1242,121,0.0399,0.9999
347,6,1246,120,0.0399,1.0
347,7,1271,136,-0.0452,1.0
347,8,1280,134,0.0765,0.9999
347,9,1238,175,0.0195,0.9999
347,10,1237,174,0.0542,0.9998
347,11,1273,265,-0.1291,0.9999
347,12,1375,282,0.1398,0.9998
347,13,1274,441,-0.0679,0.9891
347,14,1491,397,0.1652,0.3974
347,15,1228,457,0.1414,0.7922
347,16,1393,499,0.1414,0.2951
347,17,1199,462,0.1458,0.7015
347,18,1385,517,0.1506,0.2817
347,19,1209,446,0.1602,0.6944
347,20,1373,511,0.1242,0.284
347,21,1218,445,0.1536,0.6743
347,22,1371,507,0.1294,0.2744
347,23,1357,656,-0.1022,0.9998
347,24,1372,653,0.1021,0.9995
347,25,1471,909,-0.1198,0.9931
347,26,1265,927,0.1415,0.9041
347,27,1723,795,-0.027,0.9929
347,28,1202,1163,0.1662,0.9659
347,29,1751,753,-0.0168,0.9853
347,30,1227,1216,0.1643,0.9729
347,31,1840,852,0.0012,0.9913
347,32,1140,1174,0.1495,0.972
348,0,1223,167,0.0171,1.0
348,1,1236,142,-0.0071,1.0
348,2,1239,142,-0.0071,0.9999
348,3,1242,142,-0.0072,1.0
348,4,1238,140,0.0256,1.0
348,5,1241,139,0.0257,0.9999
348,6,1245,138,0.0256,1.0
348,7,1270,155,-0.0682,1.0
348,8,1280,152,0.075,0.9999
348,9,1236,194,-0.0021,0.9999
348,10,1236,194,0.0407,0.9998
348,11,1276,283,-0.1675,0.9999
348,12,1372,302,0.1633,0.9998
348,13,1287,450,-0.1145,0.9895
348,14,1481,447,0.205,0.394
348,15,1249,536,0.0728,0.8001
348,16,1401,528,0.1847,0.2906
348,17,1232,554,0.0731,0.7063
348,18,1385,547,0.1997,0.2765
348,19,1231,541,0.0846,0.6985
348,20,1370,537,0.1622,0.2791
348,21,1239,535,0.0838,0.6775
348,22,1371,531,0.1677,0.2706
348,23,1362,669,-0.1105,0.9998
348,24,1373,664,0.1105,0.9996
348,25,1378,924,-0.123,0.9934
348,26,1292,920,0.1555,0.9083
348,27,1657,791,0.014,0.9922
348,28,1257,1187,0.1601,0.9689
348,29,1655,759,0.0309,0.9838
348,30,1259,1238,0.1549,0.9745
348,31,1758,838,0.0767,0.991
348,32,1201,1244,0.1467,0.9742
349,0,1223,182,-0.0164,1.0
349,1,1236,156,-0.0411,0.9999
349,2,1239,156,-0.0411,0.9999
349,3,1242,156,-0.0411,0.9999
349,4,1236,155,-0.0042,0.9999
349,5,1240,155,-0.0042,0.9999
349,6,1243,154,-0.0043,0.9999
349,7,1271,169,-0.0991,1.0
349,8,1277,166,0.0676,0.9999
349,9,1236,209,-0.0337,0.9999
349,10,1235,209,0.0144,0.9998
349,11,1283,299,-0.2004,0.9999
349,12,1360,307,0.1933,0.9998
349,13,1324,459,-0.2135,0.9892
349,14,1430,453,0.3009,0.3577
349,15,1277,565,-0.0941,0.8095
349,16,1398,530,0.3482,0.2644
349,17,1262,586,-0.1108,0.7212
349,18,1421,553,0.3766,0.2532
349,19,1257,575,-0.1011,0.7124
349,20,1409,548,0.3422,0.2557
349,21,1262,570,-0.0863,0.6861
349,22,1404,540,0.3347,0.2483
349,23,1374,679,-0.1276,0.9998
349,24,1396,675,0.1278,0.9996
349,25,1327,927,-0.1573,0.9938
349,26,1341,942,0.1622,0.9027
349,27,1567,811,-0.0233,0.9922
349,28,1407,1204,0.1651,0.9705
349,29,1588,776,-0.015,0.9842
349,30,1445,1248,0.1678,0.9745
349,31,1696,886,0.0117,0.9913
349,32,1301,1270,0.1562,0.9749
350,0,1222,188,-0.0127,1.0
350,1,1236,165,-0.0341,0.9999
350,2,1239,164,-0.0341,0.9999
350,3,1243,164,-0.0341,0.9999
350,4,1236,164,0.0007,0.9999
350,5,1239,164,0.0007,0.9999
350,6,1242,163,0.0007,0.9999
350,7,1273,175,-0.0987,0.9999
350,8,1274,172,0.0779,0.9999
350,9,1236,213,-0.0272,0.9999
350,10,1234,213,0.0182,0.9998
350,11,1308,296,-0.1836,0.9999
350,12,1310,315,0.2051,0.9999
350,13,1369,432,-0.2777,0.9901
350,14,1343,456,0.2979,0.3245
350,15,1300,554,-0.2832,0.8281
350,16,1298,540,0.2949,0.251
350,17,1281,575,-0.3135,0.748
350,18,1275,558,0.3136,0.2465
350,19,1270,564,-0.2976,0.7399
350,20,1274,553,0.2813,0.2495
350,21,1280,560,-0.2745,0.715
350,22,1282,546,0.281,0.2428
350,23,1383,673,-0.1239,0.9999
350,24,1395,673,0.124,0.9997
350,25,1264,911,-0.196,0.9943
350,26,1400,951,0.152,0.8953
350,27,1522,845,-0.037,0.9925
350,28,1514,1187,0.1679,0.9716
350,29,1553,817,-0.0231,0.9846
350,30,1559,1233,0.1657,0.9728
350,31,1599,939,0.0233,0.9917
350,32,1415,1264,0.153,0.975
351,0,1225,187,-0.0102,0.9999
351,1,1241,164,-0.0294,0.9999
351,2,1245,164,-0.0294,0.9999
351,3,1249,164,-0.0294,0.9999
351,4,1239,163,0.0042,0.9999
351,5,1241,162,0.0042,0.9999
351,6,1244,161,0.0042,0.9999
351,7,1281,175,-0.0544,0.9999
351,8,1275,169,0.0903,0.9998
351,9,1239,211,-0.0227,0.9999
351,10,1235,212,0.0208,0.9998
351,11,1328,289,-0.1568,0.9999
351,12,1293,313,0.2077,0.9999
351,13,1410,391,-0.3148,0.9909
351,14,1303,435,0.3643,0.3042
351,15,1341,544,-0.409,0.8448
351,16,1221,484,0.4388,0.2955
351,17,1327,545,-0.4374,0.7719
351,18,1179,479,0.4604,0.2952
351,19,1313,533,-0.4354,0.7646
351,20,1185,473,0.4416,0.3001
351,21,1314,530,-0.4075,0.7413
351,22,1205,473,0.4326,0.2912
351,23,1388,657,-0.118,0.9999
351,24,1394,669,0.1179,0.9997
351,25,1167,847,-0.1816,0.9943
351,26,1471,934,0.069,0.8978
351,27,1454,902,-0.0395,0.9913
351,28,1644,1158,0.0617,0.9728
351,29,1497,896,-0.0231,0.9821
351,30,1706,1194,0.0575,0.9723
351,31,1449,1064,0.0057,0.9904
351,32,1583,1243,0.037,0.9752
352,0,1227,176,-0.0266,0.9999
352,1,1243,151,-0.0397,0.9999
352,2,1247,151,-0.0397,0.9999
352,3,1252,150,-0.0397,0.9999
352,4,1240,151,-0.0096,0.9999
352,5,1242,150,-0.0096,0.9999
352,6,1245,148,-0.0096,0.9999
352,7,1285,160,-0.0584,0.9999
352,8,1277,158,0.0796,0.9999
352,9,1242,201,-0.0328,0.9999
352,10,1237,201,0.0056,0.9998
352,11,1345,278,-0.1436,0.9999
352,12,1298,302,0.1956,0.9999
352,13,1449,359,-0.2836,0.9918
352,14,1296,435,0.3196,0.3044
352,15,1362,482,-0.3704,0.8601
352,16,1206,430,0.3695,0.3583
352,17,1342,511,-0.3933,0.7942
352,18,1182,419,0.3876,0.3572
352,19,1327,498,-0.3886,0.7875
352,20,1187,411,0.3827,0.3617
352,21,1331,488,-0.3662,0.766
352,22,1199,415,0.3695,0.3513
352,23,1374,636,-0.1049,0.9999
352,24,1393,640,0.1046,0.9997
352,25,1137,791,-0.1176,0.9944
352,26,1502,886,0.044,0.9007
352,27,1373,976,-0.0124,0.9916
352,28,1691,1119,0.0248,0.9743
352,29,1417,987,0.0012,0.9826
352,30,1740,1152,0.0201,0.9731
352,31,1329,1123,0.0203,0.9906
352,32,1677,1227,-0.0016,0.9761
353,0,1230,155,-0.0416,0.9999
353,1,1246,129,-0.0549,0.9999
353,2,1250,128,-0.0549,0.9999
353,3,1254,128,-0.0549,0.9999
353,4,1243,128,-0.023,0.9999
353,5,1245,128,-0.023,0.9999
353,6,1247,127,-0.0229,0.9999
353,7,1289,140,-0.0752,0.9999
353,8,1280,140,0.0672,0.9999
353,9,1245,180,-0.049,0.9999
353,10,1240,180,-0.0077,0.9998
353,11,1355,257,-0.161,1.0
353,12,1307,285,0.1911,0.9999
353,13,1473,334,-0.3246,0.9926
353,14,1316,426,0.3699,0.299
353,15,1374,444,-0.4323,0.874
353,16,1226,411,0.4795,0.4122
353,17,1349,473,-0.461,0.8143
353,18,1204,393,0.5048,0.4103
353,19,1335,459,-0.4557,0.8083
353,20,1207,386,0.498,0.4146
353,21,1340,450,-0.4286,0.7886
353,22,1216,391,0.4798,0.4025
353,23,1367,620,-0.1069,0.9999
353,24,1393,624,0.1064,0.9998
353,25,1140,779,-0.1404,0.9945
353,26,1523,869,0.0684,0.9067
353,27,1295,1032,-0.0397,0.9919
353,28,1741,1056,0.0659,0.9765
353,29,1344,1063,-0.0276,0.9828
353,30,1793,1062,0.0637,0.9751
353,31,1202,1155,-0.0322,0.9907
353,32,1758,1196,0.0389,0.9778
354,0,1231,145,-0.0409,0.9999
354,1,1245,118,-0.0559,0.9999
354,2,1250,118,-0.0559,0.9999
354,3,1254,117,-0.0559,0.9999
354,4,1243,118,-0.0215,0.9999
354,5,1245,117,-0.0215,0.9999
354,6,1248,116,-0.0214,0.9999
354,7,1289,129,-0.0828,1.0
354,8,1281,129,0.0677,0.9999
354,9,1246,170,-0.0498,0.9999
354,10,1242,169,-0.0055,0.9998
